ibmer,ibmers,0
reinforcement,reinforcements,2
arbiter,arbiters,2
flock,flocks,2
sharpen,sharpens,2
beget,begets,2
offend,offends,2
nerve,nerves,2
cola,colas,2
opener,openers,2
universe,universes,2
revitalize,revitalizes,2
media,medias,2
treatment,treatments,2
coverage,coverages,2
solicit,solicits,2
sier,siers,2
documentation,documentations,2
food,foods,2
die,dice,2
copyright,copyrights,2
backfill,backfills,2
grind,grinds,2
contractual,contractuals,2
civilization,civilizations,2
inconvenience,inconveniences,2
rub,rubs,2
heritage,heritages,2
till,tills,2
photograph,photographs,2
resident,residents,2
turbulence,turbulences,2
epitomize,epitomizes,2
redefinition,redefinitions,2
espouse,espouses,2
edict,edicts,2
scrap,scraps,2
designate,designates,2
craftsman,craftsmen,2
skip,skips,2
thro,throes,2
chemical,chemicals,2
recrimination,recriminations,2
delta,deltas,2
kernel,kernels,2
barry,barries,2
authentication,authentications,2
deterrent,deterrents,2
hybrid,hybrids,2
shelter,shelters,2
opportunist,opportunists,2
connectivity,connectivities,2
eventuality,eventualities,2
elevator,elevators,2
significant,significants,2
stipulation,stipulations,2
harvest,harvests,2
bunch,bunches,2
monkey,monkeys,2
national,nationals,2
predictor,predictors,2
hate,hates,2
auction,auctions,2
teller,tellers,2
mess,messes,2
streamline,streamlines,2
ceiling,ceilings,2
lessen,lessens,2
core,cores,2
accommodate,accommodates,2
counsel,counsels,2
thirty,thirties,2
production,productions,2
blocker,blockers,2
tide,tides,2
clog,clogs,2
loaner,loaners,2
canteen,canteens,2
alarm,alarms,2
classmate,classmates,2
settlement,settlements,2
disable,disables,2
capitalize,capitalizes,2
paint,paints,2
executioner,executioners,2
chairman,chairmen,2
devalue,devalues,2
counterpoint,counterpoints,2
province,provinces,2
peril,perils,2
augment,augments,2
linger,lingers,2
cupboard,cupboards,2
untouchable,untouchables,2
fingerprint,fingerprints,2
seeker,seekers,2
miner,miners,2
profess,professes,2
slate,slates,2
interrupt,interrupts,2
technic,technics,2
purchaser,purchasers,2
cancellation,cancellations,2
handshake,handshakes,2
textbook,textbooks,2
pet,pets,2
occurrence,occurrences,2
jockey,jockeys,2
cite,cites,2
coincide,coincides,2
uncover,uncovers,2
undercut,undercuts,2
binary,binaries,2
booster,boosters,2
breakage,breakages,2
mask,masks,2
jet,jets,2
banner,banners,2
cry,cries,2
church,churches,2
enrollment,enrollments,2
expend,expends,2
deviate,deviates,2
rack,racks,2
pledge,pledges,2
punch,punches,2
interlocutor,interlocutors,2
mandatory,mandatories,2
painting,paintings,2
fraud,frauds,2
labor,labors,2
vein,veins,2
ghost,ghosts,2
bike,bikes,2
chill,chills,2
reinvent,reinvents,2
transparency,transparencies,2
navigate,navigates,2
realm,realms,2
retreat,retreats,2
exemption,exemptions,2
cart,carts,2
duplication,duplications,2
blame,blames,2
tournament,tournaments,2
explication,explications,2
alcoholic,alcoholics,2
proponent,proponents,2
low,lows,2
consumable,consumables,2
requisition,requisitions,2
publish,publishes,2
invalidate,invalidates,2
taxpayer,taxpayers,2
apprentice,apprentices,2
catcher,catchers,2
vessel,vessels,2
taboo,taboos,2
prebill,prebills,2
infuse,infuses,2
mercenary,mercenaries,2
manifestation,manifestations,2
admit,admits,2
steer,steers,2
vault,vaults,2
guise,guises,2
realization,realizations,2
preparation,preparations,2
decider,deciders,2
exponent,exponents,2
legion,legions,2
reuse,reuses,2
realignment,realignments,2
isolate,isolates,2
elevate,elevates,2
pile,piles,2
tabulator,tabulators,2
newsreader,newsreaders,2
citation,citations,2
film,films,2
harm,harms,2
dont,donts,2
summer,summers,2
burner,burners,2
gam,gams,2
administrative,administratives,2
optimize,optimizes,2
coin,coins,2
single,singles,2
screw,screws,2
needle,needles,2
kindergarten,kindergartens,2
mix,mixes,2
bull,bulls,2
parter,parters,2
stray,strays,2
masterpiece,masterpieces,2
ritual,rituals,2
aspire,aspires,2
dysfunction,dysfunctions,2
flame,flames,2
watch,watches,2
contrast,contrasts,2
corrupt,corrupts,2
incarnation,incarnations,2
simplification,simplifications,2
proceeding,proceedings,2
cowboy,cowboys,2
rigor,rigors,2
cooper,coopers,2
adjective,adjectives,2
twist,twists,2
hilltop,hilltops,2
giver,givers,2
compel,compels,2
dish,dishes,2
intimidate,intimidates,2
infringe,infringes,2
sailor,sailors,2
donor,donors,2
cigarette,cigarettes,2
notch,notches,2
investigate,investigates,2
outfit,outfits,2
advise,advises,2
firing,firings,2
posture,postures,2
straight,straights,2
vie,vies,2
inventive,inventives,2
doughnut,doughnuts,2
characterize,characterizes,2
snack,snacks,2
questionary,questionaries,2
spending,spendings,2
financier,financiers,2
sap,saps,2
bandage,bandages,2
reimburse,reimburses,2
telephone,telephones,2
condemn,condemns,2
writing,writings,2
bluer,bluers,2
despise,despises,2
devil,devils,2
standing,standings,2
wording,wordings,2
establishment,establishments,2
tackle,tackles,2
toilet,toilets,2
homosexual,homosexuals,2
symbol,symbols,2
paralyze,paralyzes,2
valve,valves,2
shut,shuts,2
shun,shuns,2
disappoint,disappoints,2
lag,lags,2
miscalculation,miscalculations,2
unfold,unfolds,2
marine,marines,2
tenure,tenures,2
recover,recovers,2
dealership,dealerships,2
carpenter,carpenters,2
relieve,relieves,2
header,headers,2
urge,urges,2
coul,couls,2
resign,resigns,2
stiff,stiffs,2
addressee,addressees,2
mankind,mankinds,2
final,finals,2
orphan,orphans,2
glossary,glossaries,2
balloon,balloons,2
solidify,solidifies,2
maverick,mavericks,2
carve,carves,2
specialization,specializations,2
historian,historians,2
churn,churns,2
ban,bans,2
tolerance,tolerances,2
eyeball,eyeballs,2
renegotiation,renegotiations,2
originate,originates,2
assault,assaults,2
locality,localities,2
dig,digs,2
sour,sours,2
dedicate,dedicates,2
tribute,tributes,2
publisher,publishers,2
destination,destinations,2
subsume,subsumes,2
organize,organizes,2
bully,bullies,2
giveaway,giveaways,2
juncture,junctures,2
divorce,divorces,2
youth,youths,2
sop,sops,2
fine,fines,2
textile,textiles,2
errand,errands,2
handbook,handbooks,2
infection,infections,2
livelihood,livelihoods,2
insure,insures,2
royalty,royalties,2
addendum,addendums,2
guard,guards,2
maze,mazes,2
pin,pins,2
pic,pics,2
smoke,smokes,2
correlation,correlations,2
oven,ovens,2
destroyer,destroyers,2
reprisal,reprisals,2
rat,rats,2
metal,metals,2
toothbrush,toothbrushes,2
precede,precedes,2
refresher,refreshers,2
presence,presences,2
policeman,policemen,2
conductor,conductors,2
cashier,cashiers,2
downfall,downfalls,2
mortgage,mortgages,2
frighten,frightens,2
catastrophe,catastrophes,2
fad,fads,2
accumulate,accumulates,2
double,doubles,2
cleaner,cleaners,2
negotiate,negotiates,2
presume,presumes,2
pharmaceutical,pharmaceuticals,2
sing,sings,2
envelope,envelopes,2
deputy,deputies,2
panic,panics,2
dive,dives,2
accent,accents,2
simulate,simulates,2
commence,commences,2
outstrip,outstrips,2
ghetto,ghettos,2
ebb,ebbs,2
closer,closers,2
headphone,headphones,2
registration,registrations,2
screener,screeners,2
boot,boots,2
boom,booms,2
controversy,controversies,1
lengthen,lengthens,1
echelon,echelons,1
fir,firs,1
terminology,terminologies,1
fry,fries,1
altitude,altitudes,1
holdback,holdbacks,1
ref,refs,1
sandbox,sandboxes,1
civilian,civilians,1
retrieve,retrieves,1
grandma,grandmas,1
opposite,opposites,1
friction,frictions,1
transact,transacts,1
relegate,relegates,1
planet,planets,1
strawman,strawmen,1
militate,militates,1
leadership,leaderships,1
creat,creats,1
watcher,watchers,1
sand,sands,1
accreditation,accreditations,1
sauce,sauces,1
purport,purports,1
interviewer,interviewers,1
heterosexual,heterosexuals,1
barrel,barrels,1
signatory,signatories,1
binding,bindings,1
abound,abounds,1
bounce,bounces,1
oblige,obliges,1
lane,lanes,1
mishap,mishaps,1
disenfranchise,disenfranchises,1
toss,tosses,1
prosper,prospers,1
affliction,afflictions,1
festival,festivals,1
forwarder,forwarders,1
depict,depicts,1
bred,breds,1
doorway,doorways,1
conclude,concludes,1
attest,attests,1
coherency,coherencies,1
cohort,cohorts,1
vocabulary,vocabularies,1
pier,piers,1
worth,worths,1
replication,replications,1
progression,progressions,1
stun,stuns,1
filtration,filtrations,1
protection,protections,1
era,eras,1
impair,impairs,1
renew,renews,1
reaffirm,reaffirms,1
grave,graves,1
excite,excites,1
cond,conds,1
cone,cones,1
mil,mils,1
deception,deceptions,1
prayer,prayers,1
chit,chits,1
lounge,lounges,1
soe,soes,1
correspondence,correspondences,1
divergence,divergences,1
nonprofit,nonprofits,1
irritant,irritants,1
landline,landlines,1
import,imports,1
attache,attaches,1
alleviate,alleviates,1
battleship,battleships,1
assembly,assemblies,1
trailer,trailers,1
stare,stares,1
revelation,revelations,1
transcribe,transcribes,1
locale,locales,1
petal,petals,1
completion,completions,1
salvation,salvations,1
subsection,subsections,1
recession,recessions,1
proxy,proxies,1
defective,defectives,1
photovoltaic,photovoltaics,1
special,specials,1
natural,naturals,1
bloat,bloats,1
brighten,brightens,1
immigrant,immigrants,1
expectancy,expectancies,1
atheist,atheists,1
recycle,recycles,1
sway,sways,1
collaborate,collaborates,1
void,voids,1
conception,conceptions,1
men,mens,1
fantastic,fantastics,1
autonomy,autonomies,1
personal,personals,1
revalidation,revalidations,1
wreak,wreaks,1
quarterback,quarterbacks,1
cousin,cousins,1
ting,tings,1
tick,ticks,1
inherit,inherits,1
etiquette,etiquettes,1
confrontation,confrontations,1
afternoon,afternoons,1
starve,starves,1
landing,landings,1
marking,markings,1
bob,bobs,1
sake,sakes,1
persuasion,persuasions,1
purify,purifies,1
carnival,carnivals,1
specificity,specificities,1
ultimate,ultimates,1
incidence,incidences,1
rehearsal,rehearsals,1
tout,touts,1
outdoor,outdoors,1
leeway,leeways,1
knife,knives,1
reflex,reflexes,1
smoker,smokers,1
rapport,rapports,1
compound,compounds,1
needing,needings,1
wither,withers,1
couch,couches,1
rover,rovers,1
expensive,expensives,1
segregate,segregates,1
speculation,speculations,1
candle,candles,1
contactor,contactors,1
curb,curbs,1
shield,shields,1
majority,majorities,1
preschool,preschools,1
pantry,pantries,1
misspelling,misspellings,1
clarify,clarifies,1
workbook,workbooks,1
mimic,mimics,1
communist,communists,1
mitigate,mitigates,1
dispense,dispenses,1
hide,hides,1
leaver,leavers,1
ceremony,ceremonies,1
enquire,enquires,1
noncompliance,noncompliances,1
fiction,fictions,1
synergistic,synergistics,1
bail,bails,1
commercialization,commercializations,1
envision,envisions,1
shuck,shucks,1
stereo,stereos,1
implant,implants,1
remarket,remarkets,1
enablement,enablements,1
bigot,bigots,1
pervade,pervades,1
qualifier,qualifiers,1
dispatcher,dispatchers,1
afterthought,afterthoughts,1
railway,railways,1
cast,casts,1
reshape,reshapes,1
web,webs,1
inability,inabilities,1
auspice,auspices,1
proliferate,proliferates,1
wife,wives,1
indemnity,indemnities,1
harden,hardens,1
sue,sues,1
intersect,intersects,1
passage,passages,1
riser,risers,1
rebalance,rebalances,1
elective,electives,1
bout,bouts,1
hill,hills,1
mainstay,mainstays,1
exert,exerts,1
humanize,humanizes,1
electric,electrics,1
defense,defenses,1
sweep,sweeps,1
inflate,inflates,1
confront,confronts,1
handler,handlers,1
seize,seizes,1
resent,resents,1
acid,acids,1
chose,choses,1
expansion,expansions,1
lottery,lotteries,1
timetable,timetables,1
edit,edits,1
disclose,discloses,1
unknown,unknowns,1
tidbit,tidbits,1
feat,feats,1
airman,airmen,1
joy,joys,1
joe,joes,1
arbitrator,arbitrators,1
hinderance,hinderances,1
correspondent,correspondents,1
press,presses,1
nourish,nourishes,1
prefix,prefixes,1
military,militaries,1
overshadow,overshadows,1
bedrock,bedrocks,1
relax,relaxes,1
household,households,1
rescue,rescues,1
marginalize,marginalizes,1
vector,vectors,1
knit,knits,1
subtlety,subtleties,1
wash,washes,1
fabrication,fabrications,1
postulate,postulates,1
endure,endures,1
alum,alums,1
remunerate,remunerates,1
liar,liars,1
pest,pests,1
palm,palms,1
solicitation,solicitations,1
subway,subways,1
multiplex,multiplexes,1
canvas,canvases,1
intuition,intuitions,1
preception,preceptions,1
brow,brows,1
springboard,springboards,1
stive,stives,1
indecision,indecisions,1
apportion,apportions,1
lout,louts,1
creature,creatures,1
countryside,countrysides,1
geographic,geographics,1
refusal,refusals,1
appreciation,appreciations,1
licensee,licensees,1
detractor,detractors,1
obscure,obscures,1
sec,secs,1
drunk,drunks,1
acceptance,acceptances,1
moth,moths,1
withdraw,withdraws,1
tribe,tribes,1
horde,hordes,1
chest,chests,1
underway,underways,1
lina,linas,1
sublicense,sublicenses,1
garden,gardens,1
skim,skims,1
index,indices,1
yardstick,yardsticks,1
trumpet,trumpets,1
await,awaits,1
czar,czars,1
relic,relics,1
shell,shells,1
drum,drums,1
typify,typifies,1
laser,lasers,1
transport,transports,1
sister,sisters,1
funnel,funnels,1
glimpse,glimpses,1
glance,glances,1
tariff,tariffs,1
ordinary,ordinaries,1
precipitate,precipitates,1
forty,forties,1
tutor,tutors,1
quit,quits,1
accord,accords,1
postponement,postponements,1
cop,cops,1
physician,physicians,1
scam,scams,1
balancer,balancers,1
global,globals,1
collateral,collaterals,1
inference,inferences,1
cold,colds,1
angel,angels,1
anger,angers,1
impairment,impairments,1
concert,concerts,1
characterization,characterizations,1
rebuild,rebuilds,1
editorial,editorials,1
soil,soils,1
rear,rears,1
internalize,internalizes,1
confidential,confidentials,1
blackout,blackouts,1
conscience,consciences,1
episcopalian,episcopalians,1
injure,injures,1
injury,injuries,1
hurry,hurries,1
ding,dings,1
fool,fools,1
materialize,materializes,1
asp,asps,1
swot,swots,1
caption,captions,1
temperament,temperaments,1
genre,genres,1
governor,governors,1
dime,dimes,1
donna,donnas,1
ensue,ensues,1
forge,forges,1
stance,stances,1
hesitate,hesitates,1
sword,swords,1
auto,autos,1
realign,realigns,1
attach,attaches,1
fuzzy,fuzzies,1
nuisance,nuisances,1
jersey,jerseys,1
franchise,franchises,1
precedent,precedents,1
peg,pegs,1
testify,testifies,1
fate,fates,1
misrepresentation,misrepresentations,1
appoint,appoints,1
nanny,nannies,1
hunch,hunches,1
ministry,ministries,1
idiosyncrasy,idiosyncrasies,1
remuneration,remunerations,1
bestow,bestows,1
scrape,scrapes,1
comply,complies,1
residual,residuals,1
tablet,tablets,1
typist,typists,1
waterfall,waterfalls,1
plot,plots,1
bury,buries,1
answerer,answerers,1
magnet,magnets,1
gesture,gestures,1
conjunction,conjunctions,1
killer,killers,1
playbook,playbooks,1
monster,monsters,1
fundament,fundaments,1
reading,readings,1
stab,stabs,1
certify,certifies,1
middle,middles,1
intermediary,intermediaries,1
accountable,accountables,1
bookstore,bookstores,1
deadlock,deadlocks,1
nutrient,nutrients,1
beacon,beacons,1
dev,devs,1
coat,coats,1
coal,coals,1
sect,sects,1
pac,pacs,1
pal,pals,1
rung,rungs,1
commentary,commentaries,1
batter,batters,1
restart,restarts,1
tender,tenders,1
myriad,myriads,1
creativity,creativities,1
aggregate,aggregates,1
landmark,landmarks,1
alternate,alternates,1
commentator,commentators,1
groove,grooves,1
baring,barings,1
sig,sigs,1
muddle,muddles,1
toddler,toddlers,1
thwart,thwarts,1
payroll,payrolls,1
bleed,bleeds,1
workbench,workbenches,1
environmental,environmentals,1
commonality,commonalities,1
grumble,grumbles,1
pouring,pourings,1
insert,inserts,1
whiner,whiners,1
slight,slights,1
decimate,decimates,1
bud,buds,1
interplay,interplays,1
rookie,rookies,1
upstream,upstreams,1
studio,studios,1
repurpose,repurposes,1
stronghold,strongholds,1
plaster,plasters,1
categorize,categorizes,1
regulate,regulates,1
dial,dials,1
stool,stools,1
confusion,confusions,1
adage,adages,1
trabant,trabants,1
beer,beers,1
escape,escapes,1
jeopardize,jeopardizes,1
heat,heats,1
heap,heaps,1
bargain,bargains,1
substitution,substitutions,1
hamburger,hamburgers,1
verify,verifies,1
stimulation,stimulations,1
cryptanalyst,cryptanalysts,1
pyramid,pyramids,1
true,trues,1
crime,crimes,1
closure,closures,1
medication,medications,1
amend,amends,1
recital,recitals,1
kingdom,kingdoms,1
outnumber,outnumbers,1
grudge,grudges,1
idiot,idiots,1
segmentation,segmentations,1
bigger,biggers,1
formulate,formulates,1
paradise,paradises,1
adder,adders,1
costing,costings,1
nap,naps,1
flier,fliers,1
dun,duns,1
knack,knacks,1
pillow,pillows,1
exhibition,exhibitions,1
traditionalist,traditionalists,1
ordeal,ordeals,1
canal,canals,1
organism,organisms,1
hopper,hoppers,1
electron,electrons,1
paste,pastes,1
heir,heirs,1
weighting,weightings,1
orange,oranges,1
contention,contentions,1
deteriorate,deteriorates,1
escalate,escalates,1
induction,inductions,1
academy,academies,1
temptation,temptations,1
beast,beasts,1
obey,obeys,1
disturb,disturbs,1
tussle,tussles,1
apportionment,apportionments,1
pursue,pursues,1
calender,calenders,1
caution,cautions,1
outcry,outcries,1
symbolize,symbolizes,1
preassure,preassures,1
layout,layouts,1
champaign,champaigns,1
percentile,percentiles,1
hasten,hastens,1
logic,logics,1
snag,snags,1
periphery,peripheries,1
soh,sohs,1
telegraph,telegraphs,1
extremist,extremists,1
inside,insides,1
skate,skates,1
rambling,ramblings,1
funder,funders,1
wicket,wickets,1
handout,handouts,1
overhaul,overhauls,1
reckoning,reckonings,1
disrespect,disrespects,1
iterative,iteratives,1
iceberg,icebergs,1
mandarin,mandarins,1
sip,sips,1
diffuse,diffuses,1
tec,tecs,1
desert,deserts,1
citizenship,citizenships,1
migrate,migrates,1
whip,whips,1
sensibility,sensibilities,1
waive,waives,1
telethon,telethons,1
emulator,emulators,1
shopper,shoppers,1
found,founds,1
salute,salutes,1
clique,cliques,1
feeder,feeders,1
actionable,actionables,1
backfire,backfires,1
legislature,legislatures,1
tangible,tangibles,1
formal,formals,1
transmission,transmissions,1
technical,technicals,1
casino,casinos,1
nickel,nickels,1
irritation,irritations,1
adaptor,adaptors,1
absentee,absentees,1
verdict,verdicts,1
hawking,hawkings,1
outbreak,outbreaks,1
drift,drifts,1
adversary,adversaries,1
slacker,slackers,1
compute,computes,1
mastermind,masterminds,1
precondition,preconditions,1
systematic,systematics,1
tickle,tickles,1
triumph,triumphs,1
horn,horns,1
approximation,approximations,1
vow,vows,1
infusion,infusions,1
bespeak,bespeaks,1
bang,bangs,1
absolve,absolves,1
lifter,lifters,1
regress,regresses,1
rationalization,rationalizations,1
minus,minuses,1
transmit,transmits,1
responder,responders,1
leaflet,leaflets,1
brag,brags,1
accentuate,accentuates,1
fest,fests,1
beating,beatings,1
float,floats,1
wax,waxes,1
belive,belives,1
linguistic,linguistics,1
predicate,predicates,1
curse,curses,1
vocation,vocations,1
slippage,slippages,1
conform,conforms,1
creche,creches,1
fifty,fifties,1
comeback,comebacks,1
sence,sences,1
overview,overviews,1
commander,commanders,1
complainer,complainers,1
valuable,valuables,1
objectify,objectifies,1
groan,groans,1
joint,joints,1
receptive,receptives,1
bystander,bystanders,1
fundamentalist,fundamentalists,1
pope,popes,1
anticipate,anticipates,1
assertion,assertions,1
protector,protectors,1
urgency,urgencies,1
overstate,overstates,1
socialist,socialists,1
turnaround,turnarounds,1
congressman,congressmen,1
triplicate,triplicates,1
illuminate,illuminates,1
watermark,watermarks,1
microdrive,microdrives,1
grab,grabs,1
comparable,comparables,1
blinker,blinkers,1
drone,drones,1
steward,stewards,1
repurchase,repurchases,1
freedom,freedoms,1
tongue,tongues,1
neutral,neutrals,1
regroup,regroups,1
formula,formulae,1
dry,dries,1
therapy,therapies,1
sayer,sayers,1
gambler,gamblers,1
seep,seeps,1
receptionist,receptionists,1
submittal,submittals,1
replicate,replicates,1
efficacy,efficacies,1
stagnate,stagnates,1
empowerment,empowerments,1
cliche,cliches,1
discriminate,discriminates,1
elect,elects,1
dude,dudes,1
mat,mats,1
unleash,unleashes,1
wrist,wrists,1
unlock,unlocks,1
cough,coughs,1
strangle,strangles,1
pill,pills,1
erase,erases,1
steven,stevens,1
deep,deeps,1
personnel,personnels,1
resale,resales,1
dictatorship,dictatorships,1
untruth,untruths,1
industrial,industrials,1
fist,fists,1
dentist,dentists,1
distributer,distributers,1
common,commons,1
pod,pods,1
vent,vents,1
gal,gals,1
steady,steadies,1
opponent,opponents,1
accuse,accuses,1
blizzard,blizzards,1
forest,forests,1
legality,legalities,1
costume,costumes,1
enhancer,enhancers,1
muscle,muscles,1
spell,spells,1
oar,oars,1
hitch,hitches,1
honorific,honorifics,1
poison,poisons,1
endorse,endorses,1
preview,previews,1
tourist,tourists,1
cranny,crannies,1
depress,depresses,1
rant,rants,1
reputation,reputations,1
manipulation,manipulations,1
detection,detections,1
catalogue,catalogues,1
submarine,submarines,1
deflect,deflects,1
hunt,hunts,1
doorstep,doorsteps,1
letterhead,letterheads,1
teem,teems,1
formalize,formalizes,1
gravitate,gravitates,1
rase,rases,1
tern,terns,1
sweet,sweets,1
district,districts,1
bounty,bounties,1
welfare,welfares,1
rent,rents,1
reconfirm,reconfirms,1
tent,tents,1
tiger,tigers,1
mount,mounts,1
footprint,footprints,1
aggregator,aggregators,1
disrupt,disrupts,1
benefice,benefices,1
trivialize,trivializes,1
collaborative,collaboratives,1
overload,overloads,1
crush,crushes,1
imagine,imagines,1
turnover,turnovers,1
spurt,spurts,1
prescription,prescriptions,1
cynic,cynics,1
entice,entices,1
hallmark,hallmarks,1
emanate,emanates,1
analyze,analyzes,1
filer,filers,1
barring,barrings,1
sir,sirs,1
crutch,crutches,1
flea,fleas,1
statute,statutes,1
merchant,merchants,1
mike,mikes,1
disapprove,disapproves,1
squeeze,squeezes,1
clientele,clienteles,1
herd,herds,1
swan,swans,1
wade,wades,1
revisit,revisits,1
symposium,symposiums,1
alias,aliases,1
backdrop,backdrops,1
govern,governs,1
dreamer,dreamers,1
snail,snails,1
buss,busses,1
bust,busts,1
bush,bushes,1
hammer,hammers,1
tune,tunes,1
falter,falters,1
whisper,whispers,1
smell,smells,1
unify,unifies,1
unaware,unawares,1
appendix,appendices,1
deity,deities,1
retrain,retrains,1
transistor,transistors,1
remainder,remainders,1
draft,drafts,1
dissipate,dissipates,1
janitor,janitors,1
sam,sams,1
prime,primes,1
borrow,borrows,1
roger,rogers,1
plummet,plummets,1
spare,spares,1
residency,residencies,1
diatribe,diatribes,1
canon,canons,1
stationary,stationaries,1
nook,nooks,1
scientific,scientifics,1
essay,essays,1
adjust,adjusts,1
social,socials,1
identification,identifications,1
turkey,turkeys,1
emission,emissions,1
equity,equities,1
river,rivers,1
kilo,kilos,1
calculator,calculators,1
disorder,disorders,1
oddity,oddities,1
fighter,fighters,1
pour,pours,1
disband,disbands,1
fiasco,fiascos,1
atmosphere,atmospheres,1
explosive,explosives,1
ramp,ramps,1
eta,etas,1
overspend,overspends,1
revise,revises,1
suppress,suppresses,1
inspiration,inspirations,1
abhor,abhors,1
chapel,chapels,1
affirm,affirms,1
prolong,prolongs,1
psychologist,psychologists,1
bread,breads,1
fellowship,fellowships,1
disuse,disuses,1
mercy,mercies,1
proverb,proverbs,1
stink,stinks,1
sting,stings,1
winter,winters,1
fusion,fusions,1
wield,wields,1
legislation,legislations,1
percolate,percolates,1
refine,refines,1
marshal,marshals,1
temper,tempers,1
interrelate,interrelates,1
showroom,showrooms,1
thar,thars,1
evaporate,evaporates,1
analyzer,analyzers,1
testimony,testimonies,1
involvement,involvements,1
heaven,heavens,1
fence,fences,1
cosmetic,cosmetics,1
coalition,coalitions,1
terrorist,terrorists,1
lateral,laterals,1
fountain,fountains,1
moan,moans,1
lip,lips,1
mobile,mobiles,1
redefine,redefines,1
incompatibility,incompatibilities,1
tangent,tangents,1
syndrome,syndromes,1
bom,boms,1
jibe,jibes,1
habitat,habitats,1
sex,sexes,1
reek,reeks,1
nag,nags,1
dram,drams,1
prescribe,prescribes,1
metaphor,metaphors,1
professionality,professionalities,1
ride,rides,1
discontinuity,discontinuities,1
disapproval,disapprovals,1
privacy,privacies,1
intelligence,intelligences,1
rob,robs,1
earner,earners,1
rendering,renderings,1
leaser,leasers,1
shake,shakes,1
efficience,efficiences,1
plural,plurals,1
restore,restores,1
bolster,bolsters,1
inning,innings,1
captain,captains,1
ration,rations,1
convenience,conveniences,1
crave,craves,1
active,actives,1
circumvent,circumvents,1
landscape,landscapes,1
overhear,overhears,1
calm,calms,1
socket,sockets,1
whish,whishes,1
pretend,pretends,1
solutioner,solutioners,1
bat,bats,1
bad,bads,1
mushroom,mushrooms,1
spawn,spawns,1
secure,secures,1
doctrine,doctrines,1
approximate,approximates,1
dim,dims,1
prob,probs,1
main,mains,1
escort,escorts,1
tract,tracts,1
maintainer,maintainers,1
everyday,everydays,1
scripture,scriptures,1
mon,mons,1
compliant,compliants,1
dampen,dampens,1
celebrity,celebrities,1
ribbon,ribbons,1
diamond,diamonds,1
misinterpretation,misinterpretations,1
reiterate,reiterates,1
arbitrer,arbitrers,1
infant,infants,1
rounder,rounders,1
detour,detours,1
robbin,robbins,1
encapsulate,encapsulates,1
yesterday,yesterdays,1
retrenchment,retrenchments,1
calibre,calibres,1
bankruptcy,bankruptcies,1
strategize,strategizes,1
pasture,pastures,1
corporative,corporatives,1
arrange,arranges,1
shock,shocks,1
depression,depressions,1
limb,limbs,1
fulfillment,fulfillments,1
chief,chiefs,1
envisage,envisages,1
dam,dams,1
kindness,kindnesses,1
peeve,peeves,1
stuck,stucks,1
fanatic,fanatics,1
irregularity,irregularities,1
beam,beams,1
bean,beans,1
occupant,occupants,1
omission,omissions,1
copier,copiers,1
assert,asserts,1
scatter,scatters,1
administration,administrations,1
toil,toils,1
hazard,hazards,1
discard,discards,1
plague,plagues,1
lure,lures,1
rail,rails,1
formation,formations,1
revival,revivals,1
rag,rags,1
ran,rans,1
triangle,triangles,1
trinket,trinkets,1
earth,earths,1
availability,availabilities,1
public,publics,1
transformer,transformers,1
bathroom,bathrooms,1
advertise,advertises,1
uncle,uncles,1
depot,depots,1
younger,youngers,1
obviate,obviates,1
baseball,baseballs,1
dismay,dismays,1
attain,attains,1
white,whites,1
multiply,multiplies,1
hack,hacks,1
lighten,lightens,1
arrival,arrivals,1
longing,longings,1
divestment,divestments,1
inspect,inspects,1
sixty,sixties,1
fabricate,fabricates,1
orient,orients,1
fam,fams,1
mould,moulds,1
departure,departures,1
forgive,forgives,1
fancy,fancies,1
reliever,relievers,1
opposition,oppositions,1
rearrangement,rearrangements,1
cutoff,cutoffs,1
growth,growths,1
delineation,delineations,1
scroll,scrolls,1
shovel,shovels,1
forbid,forbids,1
serial,serials,1
mentorship,mentorships,1
pending,pendings,1
transmitter,transmitters,1
fiddle,fiddles,1
dictionary,dictionaries,1
sculpture,sculptures,1
bagel,bagels,1
grain,grains,1
rocket,rockets,1
lean,leans,1
lear,lears,1
uncontrollable,uncontrollables,1
arrow,arrows,0
easier,easiers,0
chorus,choruses,0
toner,toners,0
ideology,ideologies,0
hirer,hirers,0
testing,testings,0
recall,recalls,0
highway,highways,0
clearance,clearances,0
coe,coes,0
flash,flashes,0
banding,bandings,0
treaty,treaties,0
technicality,technicalities,0
knight,knights,0
praise,praises,0
batch,batches,0
suffering,sufferings,0
overpromise,overpromises,0
summon,summons,0
induct,inducts,0
adversity,adversities,0
lessor,lessors,0
navel,navels,0
federation,federations,0
blowout,blowouts,0
oracle,oracles,0
ide,ides,0
anxiety,anxieties,0
pinning,pinnings,0
boulder,boulders,0
brother,brethren,0
biscuit,biscuits,0
